id_university_subject,name,full_name,code,hours,enableable,validable,credits,semesters,id_university_type_subject,id_university_qualification_type,id_authorization_program,id_university_deparment,id_program,description,status,file_name,university_type_subject,university_qualification_type,authorization_programs,university_department,program
1065,Deshidratación de Alimentos,Deshidratación de Alimentos,745029M,05:00:00,True,True,3,8,1,1,7,2,3,Deshidratación de Alimentos,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
1066,Ingeneiría de Procesamiento I,Ingeneiría de Procesamiento I,745009C,05:00:00,False,False,3,8,1,1,7,2,3,Ingeneiría de Procesamiento I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
1062,Ciberseguridad,Ciberseguridad,750024C,03:00:00,False,False,3,7,1,1,2,2,1,Ciberseguridad,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 2, 'resolution_number': '047', 'status': True, 'created_at': '2022-12-17 19:03:33', 'updated_at': '2022-12-17 19:03:33', 'id_program': 1, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 1, 'full_name': 'Ingeniería de Sistemas'}"
1069,Seminario de Trabajo de Grado,Seminario de Trabajo de Grado,745035C,06:00:00,False,False,3,8,1,1,7,2,3,Seminario de Trabajo de Grado,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
1072,PRESUPUESTOS,PRESUPUESTOS,802049C,03:00:00,False,False,3,6,1,1,26,2,6,PRESUPUESTOS,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1070,Transferencia de Masa,Transferencia de Masa,745019C,03:00:00,False,False,3,8,1,1,7,2,3,Transferencia de Masa,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
1071,"Género, Pluralidad y Diversidades","Género, Pluralidad y Diversidades",620014C,03:00:00,False,False,3,4,4,1,26,2,6,"Género, Pluralidad y Diversidades",True,,"{'id_university_type_subject': 4, 'type': 'Electiva Complementaria', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1018,Inglés con Fines Generales y Académicos IV,Inglés con Fines Generales y Académicos IV,204028C,04:00:00,True,True,3,7,1,1,16,2,3,Inglés con Fines Generales y Académicos IV,False,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 16, 'resolution_number': '081', 'status': True, 'created_at': '2023-02-09 14:57:44', 'updated_at': '2023-02-09 14:57:44', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
1076,"IMPUESTO A LA RENTA Y COMPLEMENTARIOS, IMPUESTO AL PATRIMONIO","IMPUESTO A LA RENTA Y COMPLEMENTARIOS, IMPUESTO AL PATRIMONIO",802047C,03:00:00,False,True,3,6,1,1,26,2,6,"IMPUESTO A LA RENTA Y COMPLEMENTARIOS, IMPUESTO AL PATRIMONIO",True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1075,Contabilidades especiales II,Contabilidades especiales II,802040C,03:00:00,False,False,3,6,1,1,26,2,6,Contabilidades especiales II,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1074,Seminario de teoría contable,Seminario de teoría contable,802042C,03:00:00,False,True,3,6,1,1,26,2,6,Seminario de teoría contable,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1077,"Auditoría, riesgos y aseguramiento","Auditoría, riesgos y aseguramiento",802039C,03:00:00,False,True,3,6,1,1,26,2,6,"Auditoría, riesgos y aseguramiento",True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1068,Empaque para el Manejo de Alimentos,Empaque para el Manejo de Alimentos,745031C,03:00:00,False,False,3,8,1,1,7,2,3,Empaque para el Manejo de Alimentos,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
1079,Legislación Tributaria II,Legislación Tributaria II,802057M,03:00:00,True,True,3,7,1,1,18,2,6,Legislación Tributaria II,False,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 18, 'resolution_number': '240-DIU', 'status': True, 'created_at': '2023-02-15 01:20:45', 'updated_at': '2023-02-15 01:20:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
981,Inglés con Fines Generales y Académicos IV,Inglés con Fines Generales y Académicos IV,204028C,04:00:00,True,True,3,6,1,1,18,2,6,Inglés con Fines Generales y Académicos IV,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 18, 'resolution_number': '240-DIU', 'status': True, 'created_at': '2023-02-15 01:20:45', 'updated_at': '2023-02-15 01:20:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1081,Laboratorio contable I,Laboratorio contable I,802059C,03:00:00,False,False,3,7,1,1,18,2,6,Laboratorio contable I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 18, 'resolution_number': '240-DIU', 'status': True, 'created_at': '2023-02-15 01:20:45', 'updated_at': '2023-02-15 01:20:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1082,Metodología de la Investigación,Metodología de la Investigación,802052C,03:00:00,False,False,3,7,1,1,18,2,6,Metodología de la Investigación,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 18, 'resolution_number': '240-DIU', 'status': True, 'created_at': '2023-02-15 01:20:45', 'updated_at': '2023-02-15 01:20:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1084,"Impuestos de IVA y consumo, y Mecanismo de retención en la fuente","Impuestos de IVA y consumo, y Mecanismo de retención en la fuente",802062C,03:00:00,False,False,3,7,1,1,18,2,6,"Impuestos de IVA y consumo, y Mecanismo de retención en la fuente",True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 18, 'resolution_number': '240-DIU', 'status': True, 'created_at': '2023-02-15 01:20:45', 'updated_at': '2023-02-15 01:20:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1093,Electiva Componente Artistico Humanistico: Actuación ante cámaras,Electiva Componente Artistico Humanistico: Actuación ante cámaras,504038C,03:00:00,False,False,3,7,1,1,19,2,2,Electiva Componente Artistico Humanistico: Actuación ante cámaras,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1085,Control de gestión y gobierno corporativo,Control de gestión y gobierno corporativo,802057C,04:00:00,False,False,3,7,1,1,18,2,6,Control de gestión y gobierno corporativo,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 18, 'resolution_number': '240-DIU', 'status': True, 'created_at': '2023-02-15 01:20:45', 'updated_at': '2023-02-15 01:20:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1097,Negociación y Toma de Decisiones,Negociación y Toma de Decisiones,801162C,03:00:00,False,False,3,7,1,1,19,2,2,Negociación y Toma de Decisiones,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1087,Leadership,Leadership,801134C,03:00:00,True,True,3,6,1,1,23,2,2,Leadership,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1088,SISTEMAS DE INFORMACIÓN GERENCIAL,SISTEMAS DE INFORMACIÓN GERENCIAL,801026C,03:00:00,False,False,3,6,2,1,23,2,2,SISTEMAS DE INFORMACIÓN GERENCIAL,True,,"{'id_university_type_subject': 2, 'type': 'Basica', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1098,Evaluación financiera de proyectos,Evaluación financiera de proyectos,802041C,03:00:00,False,False,3,7,1,1,19,2,2,Evaluación financiera de proyectos,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1083,Sistemas de información y bases de datos contables,Sistemas de información y bases de datos contables,802058C,03:00:00,False,False,3,7,1,1,18,2,6,Sistemas de información y bases de datos contables,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 18, 'resolution_number': '240-DIU', 'status': True, 'created_at': '2023-02-15 01:20:45', 'updated_at': '2023-02-15 01:20:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
1005,Administración y gestión financiera,Administración y gestión financiera,802051C,03:00:00,True,True,3,6,1,1,19,2,2,Administración y gestión financiera,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1089,Administración y gestión financiera,Administración y gestión financiera,802051C,03:00:00,True,True,3,6,1,1,23,2,2,Administración y gestión financiera,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1090,CREACIÓN E INTRODUCCIÓN DE PRODUCTOS,CREACIÓN E INTRODUCCIÓN DE PRODUCTOS,801143C,03:00:00,True,True,3,6,1,1,23,2,2,CREACIÓN E INTRODUCCIÓN DE PRODUCTOS,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1092,GESTIÓN DE BIENES Y SERVICIOS,GESTIÓN DE BIENES Y SERVICIOS,801133C,03:00:00,True,False,3,6,1,1,23,2,2,GESTIÓN DE BIENES Y SERVICIOS,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1095,Gestión Humana,Gestión Humana,801124C,03:00:00,False,False,3,7,1,1,19,2,2,Gestión Humana,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1096,Gestión de la Cadena de Suministros,Gestión de la Cadena de Suministros,801163C,03:00:00,False,False,3,7,1,1,19,2,2,Gestión de la Cadena de Suministros,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1019,Inglés con Fines Generales y Académicos IV,Inglés con Fines Generales y Académicos IV,204028C,04:00:00,True,True,3,6,1,1,7,2,3,Inglés con Fines Generales y Académicos IV,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
1099,Mercadeo de Servicios,Mercadeo de Servicios,801250M,03:00:00,False,False,3,9,1,1,25,2,2,Mercadeo de Servicios,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1100,Seguridad Social y Laboral,Seguridad Social y Laboral,801132M,03:00:00,False,False,3,10,1,1,1,2,2,Seguridad Social y Laboral,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 1, 'resolution_number': '038-NOC', 'status': True, 'created_at': '2023-01-16 13:32:45', 'updated_at': '2023-01-16 13:32:45', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
1102,"Acción Colectiva y Movimientos Sociales	
","Acción Colectiva y Movimientos Sociales	
",207093M,03:00:00,True,True,3,7,1,1,6,1,5,"Acción Colectiva y Movimientos Sociales	
",True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 1, 'id_faculty': 7, 'description': 'Escuela de Ingeniería Industrial', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
1103,Violencia familiar,Violencia familiar,207950,03:00:00,True,True,3,7,1,1,6,1,5,Violencia familiar,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 1, 'id_faculty': 7, 'description': 'Escuela de Ingeniería Industrial', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
1115,MATEMÁTICAS APLICADAS PARA TECNOLOGÍA,MATEMÁTICAS APLICADAS PARA TECNOLOGÍA,710034C,04:00:00,True,True,3,4,1,1,30,2,12,MATEMÁTICAS APLICADAS PARA TECNOLOGÍA,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 30, 'resolution_number': '241-Noc', 'status': True, 'created_at': '2024-01-16 21:41:23', 'updated_at': '2024-01-16 21:41:23', 'id_program': 12, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 12, 'full_name': 'Tecnologia en Electronica Industrial'}"
1120,Inglés con Fines Generales y Académicos IV,Inglés con Fines Generales y Académicos IV,204028C,04:00:00,True,True,3,7,1,1,5,2,4,Inglés con Fines Generales y Académicos IV,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 5, 'resolution_number': '128', 'status': True, 'created_at': '2023-01-16 13:56:28', 'updated_at': '2023-01-16 13:56:28', 'id_program': 4, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 4, 'full_name': 'Construccion'}"
1116,TALLER DE APRECIACIÓN DEL TEATRO,TALLER DE APRECIACIÓN DEL TEATRO,504037C,03:00:00,True,True,3,2,4,1,6,2,5,TALLER DE APRECIACIÓN DEL TEATRO,True,,"{'id_university_type_subject': 4, 'type': 'Electiva Complementaria', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
1106,FUNDAMENTOS DE ANÁLISIS Y CÁLCULO NUMÉRICO,FUNDAMENTOS DE ANÁLISIS Y CÁLCULO NUMÉRICO,750042C,03:00:00,True,True,3,5,2,1,29,2,8,FUNDAMENTOS DE ANÁLISIS Y CÁLCULO NUMÉRICO,True,,"{'id_university_type_subject': 2, 'type': 'Basica', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
1107,Desarrollo de Aplicaciones para Dispositivos Móviles,Desarrollo de Aplicaciones para Dispositivos Móviles,750026C,03:00:00,False,False,3,7,1,1,29,2,8,Desarrollo de Aplicaciones para Dispositivos Móviles,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
